lemme,cgram,genre,nombre,freqfilms2,freqlivres,overall_freq
torse,NOM,m,s,3.75,19.39,23.14
alerte,NOM,f,s,12.66,10.47,23.13
détective,NOM,,s,20.77,2.36,23.13
lenteur,NOM,f,s,1.15,21.96,23.11
nation,NOM,f,p,7.83,15.27,23.1
richesse,NOM,f,s,8.44,14.66,23.1
alarme,NOM,f,s,16.71,6.35,23.06
voile,NOM,,p,5.02,18.04,23.06
sanglot,NOM,m,p,3.49,19.53,23.02
bac,NOM,m,s,9.03,13.99,23.02
usine,NOM,f,p,8.08,14.93,23.01
formation,NOM,f,s,13.68,9.32,23.0
perle,NOM,f,p,6.44,16.55,22.99
instruction,NOM,f,s,6.91,16.08,22.99
insecte,NOM,m,p,8.32,14.66,22.98
narine,NOM,f,p,2.3,20.68,22.98
environ,NOM,m,p,6.25,16.69,22.94
char,NOM,m,p,3.27,19.66,22.93
monstre,NOM,m,p,14.14,8.78,22.92
rumeur,NOM,f,p,11.96,10.95,22.91
bœuf,NOM,m,s,8.58,14.32,22.9
ignorance,NOM,f,s,6.54,16.35,22.89
source,NOM,f,p,9.11,13.78,22.89
valet,NOM,m,s,9.23,13.65,22.88
cellule,NOM,f,p,11.92,10.95,22.87
conséquence,NOM,f,s,5.91,16.89,22.8
meilleur,NOM,f,s,16.18,6.62,22.8
manoeuvre,NOM,,s,6.71,16.08,22.79
meilleur,NOM,m,p,15.14,7.64,22.78
munition,NOM,f,p,14.4,8.38,22.78
péché,NOM,m,p,15.08,7.7,22.78
lâche,NOM,,s,19.51,3.24,22.75
couvert,NOM,m,s,5.65,17.09,22.74
par,NOM,m,s,10.58,12.16,22.74
professeur,NOM,,p,8.35,14.39,22.74
département,NOM,m,s,14.7,8.04,22.74
contenu,NOM,m,s,6.31,16.42,22.73
promis,NOM,m,,19.93,2.77,22.7
album,NOM,m,s,9.36,13.31,22.67
exposition,NOM,f,s,11.25,11.42,22.67
parquet,NOM,m,s,4.12,18.51,22.63
sieste,NOM,f,s,9.23,13.38,22.61
confort,NOM,m,s,5.97,16.62,22.59
sonnette,NOM,f,s,8.47,14.12,22.59
espagnol,NOM,m,s,11.54,11.01,22.55
physique,NOM,,s,10.19,12.36,22.55
instrument,NOM,m,p,8.08,14.46,22.54
passager,NOM,m,p,14.23,8.31,22.54
brigade,NOM,f,s,13.75,8.78,22.53
sous-titre,NOM,m,p,22.26,0.27,22.53
conclusion,NOM,f,s,8.19,14.32,22.51
quai,NOM,m,p,3.64,18.85,22.49
jet,NOM,m,s,7.96,14.53,22.49
bouquin,NOM,m,s,8.02,14.46,22.48
japonais,NOM,m,,10.99,11.49,22.48
nostalgie,NOM,f,s,4.44,18.04,22.48
malheureux,NOM,m,,8.96,13.51,22.47
duc,NOM,m,s,7.66,14.8,22.46
fourrure,NOM,f,s,5.56,16.89,22.45
maquillage,NOM,m,s,11.36,11.08,22.44
poêle,NOM,,s,4.58,17.84,22.42
machin,NOM,m,s,12.34,10.07,22.41
moulin,NOM,m,s,6.8,15.61,22.41
espérance,NOM,f,s,4.1,18.31,22.41
extrémité,NOM,f,s,2.12,20.27,22.39
clientèle,NOM,f,s,3.87,18.51,22.38
allumette,NOM,f,p,11.22,11.15,22.37
étendue,NOM,f,s,3.52,18.85,22.37
cognac,NOM,m,s,11.69,10.68,22.37
quart,NOM,m,p,2.43,19.93,22.36
fracas,NOM,m,,4.17,18.18,22.35
tremblement,NOM,m,s,6.39,15.95,22.34
briquet,NOM,m,s,9.98,12.3,22.28
immobilité,NOM,f,s,0.66,21.62,22.28
dégât,NOM,m,p,13.27,8.99,22.26
politesse,NOM,f,s,4.29,17.97,22.26
combinaison,NOM,f,s,11.44,10.81,22.25
estime,NOM,f,s,5.35,16.89,22.24
ambassade,NOM,f,s,8.85,13.38,22.23
gentillesse,NOM,f,s,6.96,15.27,22.23
détour,NOM,m,s,5.43,16.76,22.19
pont,NOM,m,p,5.97,16.22,22.19
pyjama,NOM,m,s,7.1,15.07,22.17
étoffe,NOM,f,s,2.9,19.26,22.16
noeud,NOM,m,s,7.64,14.46,22.1
passage,NOM,m,p,4.53,17.57,22.1
torture,NOM,f,s,10.13,11.96,22.09
diamant,NOM,m,s,7.97,14.12,22.09
hôtel,NOM,m,p,6.94,15.14,22.08
sabot,NOM,m,p,3.16,18.92,22.08
chiffre,NOM,m,s,9.38,12.7,22.08
foin,NOM,m,s,6.06,16.01,22.07
hésitation,NOM,f,s,2.27,19.8,22.07
précaution,NOM,f,p,5.45,16.62,22.07
facteur,NOM,m,s,9.67,12.36,22.03
responsabilité,NOM,f,p,11.42,10.61,22.03
passion,NOM,f,p,3.07,18.92,21.99
arabe,NOM,,p,6.91,15.07,21.98
massacre,NOM,m,s,11.71,10.27,21.98
spécialiste,NOM,,s,11.91,10.07,21.98
flot,NOM,m,p,5.62,16.35,21.97
ancien,NOM,m,p,12.31,9.66,21.97
harmonie,NOM,f,s,6.36,15.61,21.97
médaille,NOM,f,s,12.44,9.53,21.97
cavalier,NOM,m,p,3.06,18.85,21.91
chant,NOM,m,p,8.26,13.65,21.91
commencement,NOM,m,s,6.22,15.68,21.9
menu,NOM,m,s,9.87,12.03,21.9
trafic,NOM,m,s,13.24,8.65,21.89
trajet,NOM,m,s,7.23,14.66,21.89
tentation,NOM,f,s,5.82,16.01,21.83
pois,NOM,m,,8.09,13.72,21.81
volume,NOM,m,s,5.45,16.35,21.8
recours,NOM,m,,6.45,15.34,21.79
chevet,NOM,m,s,3.27,18.51,21.78
ruban,NOM,m,s,6.56,15.2,21.76
prochain,NOM,m,s,15.13,6.62,21.75
seau,NOM,m,s,7.02,14.73,21.75
bâtiment,NOM,m,p,4.85,16.89,21.74
bronze,NOM,m,s,3.15,18.58,21.73
sonnerie,NOM,f,s,6.03,15.68,21.71
militaire,NOM,,p,9.74,11.96,21.7
tournant,NOM,m,s,3.38,18.31,21.69
gendarme,NOM,m,s,5.53,16.15,21.68
audace,NOM,f,s,5.1,16.55,21.65
vanité,NOM,f,s,5.16,16.49,21.65
saleté,NOM,f,s,11.96,9.66,21.62
rancune,NOM,f,s,6.76,14.86,21.62
béton,NOM,m,s,6.41,15.2,21.61
veau,NOM,m,s,7.69,13.92,21.61
pépé,NOM,m,s,4.81,16.76,21.57
coïncidence,NOM,f,s,15.95,5.61,21.56
initiative,NOM,f,s,7.08,14.46,21.54
tribu,NOM,f,s,7.96,13.58,21.54
lance,NOM,f,s,12.2,9.32,21.52
chaos,NOM,m,,11.3,10.2,21.5
numéro,NOM,m,p,11.4,10.07,21.47
singe,NOM,m,p,13.9,7.57,21.47
vaisseau,NOM,m,p,16.27,5.2,21.47
latin,NOM,m,s,6.53,14.93,21.46
farine,NOM,f,s,7.93,13.51,21.44
chapeau,NOM,m,p,6.29,15.14,21.43
forteresse,NOM,f,s,7.38,14.05,21.43
silhouette,NOM,f,p,0.67,20.74,21.41
mont,NOM,m,s,9.04,12.36,21.4
ruse,NOM,f,s,8.09,13.31,21.4
statue,NOM,f,p,4.08,17.3,21.38
diamant,NOM,m,p,12.59,8.78,21.37
u,NOM,m,,18.4,2.97,21.37
douzaine,NOM,f,s,8.18,13.18,21.36
soupçon,NOM,m,s,5.75,15.61,21.36
audience,NOM,f,s,13.51,7.84,21.35
rail,NOM,m,p,7.61,13.72,21.33
voeu,NOM,m,s,10.72,10.61,21.33
violon,NOM,m,s,11.56,9.73,21.29
bonnet,NOM,m,s,6.62,14.66,21.28
chaussure,NOM,f,s,12.49,8.78,21.27
loyer,NOM,m,s,16.2,5.07,21.27
top,NOM,m,s,19.18,2.09,21.27
meurtrier,NOM,m,s,19.57,1.69,21.26
propre,NOM,m,s,8.21,13.04,21.25
signification,NOM,f,s,5.62,15.61,21.23
vice,NOM,m,s,7.78,13.45,21.23
caoutchouc,NOM,m,s,5.2,16.01,21.21
golf,NOM,m,s,14.05,7.16,21.21
routine,NOM,f,s,11.67,9.53,21.2
nappe,NOM,f,s,3.01,18.18,21.19
pli,NOM,m,s,4.42,16.76,21.18
pouls,NOM,m,,15.64,5.54,21.18
grec,NOM,m,s,6.31,14.86,21.17
méfiance,NOM,f,s,2.18,18.99,21.17
pape,NOM,m,s,6.57,14.59,21.16
engagement,NOM,m,s,9.46,11.69,21.15
clan,NOM,m,s,7.61,13.51,21.12
répétition,NOM,f,s,11.31,9.8,21.11
sous-sol,NOM,m,s,12.8,8.31,21.11
came,NOM,f,s,16.5,4.59,21.09
infini,NOM,m,s,3.38,17.7,21.08
récit,NOM,m,p,2.77,18.31,21.08
sourire,NOM,m,p,2.29,18.78,21.07
magazine,NOM,m,s,14.03,7.03,21.06
élection,NOM,f,p,11.22,9.8,21.02
bouffe,NOM,f,s,14.4,6.62,21.02
buisson,NOM,m,p,3.92,17.09,21.01
pleur,NOM,m,p,9.32,11.69,21.01
touche,NOM,f,s,11.35,9.66,21.01
barreau,NOM,m,p,5.46,15.54,21.0
tempe,NOM,f,p,1.15,19.8,20.95
autel,NOM,m,s,7.62,13.31,20.93
cire,NOM,f,s,5.49,15.41,20.9
cortège,NOM,m,s,2.77,18.11,20.88
assistant,NOM,m,s,15.7,5.14,20.84
changement,NOM,m,p,10.7,10.14,20.84
malédiction,NOM,f,s,13.27,7.57,20.84
criminel,NOM,m,s,17.37,3.45,20.82
expédition,NOM,f,s,9.05,11.76,20.81
échec,NOM,m,p,8.84,11.96,20.8
ivresse,NOM,f,s,3.29,17.5,20.79
mamie,NOM,f,s,18.56,2.23,20.79
part,NOM,f,p,6.58,14.19,20.77
ne,NOM,m,s,9.67,11.08,20.75
chêne,NOM,m,s,4.25,16.49,20.74
conflit,NOM,m,s,9.63,11.08,20.71
baie,NOM,f,s,5.84,14.86,20.7
obstacle,NOM,m,s,6.58,14.12,20.7
casino,NOM,m,s,10.89,9.8,20.69
pizza,NOM,f,s,18.6,2.09,20.69
pureté,NOM,f,s,6.77,13.92,20.69
peignoir,NOM,m,s,5.94,14.73,20.67
promotion,NOM,f,s,14.12,6.55,20.67
viol,NOM,m,s,13.43,7.23,20.66
vieillard,NOM,m,p,3.96,16.69,20.65
pari,NOM,m,p,12.68,7.97,20.65
chariot,NOM,m,s,12.12,8.45,20.57
cran,NOM,m,s,13.61,6.96,20.57
voûte,NOM,f,s,1.71,18.85,20.56
tripe,NOM,f,p,8.39,12.16,20.55
ère,NOM,f,s,12.91,7.64,20.55
dentelle,NOM,f,s,3.04,17.5,20.54
disposition,NOM,f,p,3.37,17.16,20.53
parler,NOM,m,s,11.58,8.92,20.5
vivant,NOM,m,s,8.07,12.43,20.5
blessé,NOM,m,s,9.0,11.49,20.49
hache,NOM,f,s,8.73,11.76,20.49
plante,NOM,f,s,9.0,11.49,20.49
dépôt,NOM,m,s,11.9,8.58,20.48
cathédrale,NOM,f,s,3.24,17.23,20.47
employé,NOM,m,s,10.61,9.86,20.47
instituteur,NOM,m,s,7.29,13.18,20.47
tomate,NOM,f,p,12.89,7.57,20.46
do,NOM,m,,16.66,3.78,20.44
lire,NOM,f,p,18.98,1.42,20.4
dette,NOM,f,p,13.36,7.03,20.39
ancien,NOM,m,s,7.81,12.57,20.38
hypothèse,NOM,f,s,7.47,12.91,20.38
fort,NOM,m,s,11.38,8.99,20.37
excitation,NOM,f,s,3.81,16.55,20.36
batterie,NOM,f,s,10.61,9.73,20.34
figure,NOM,f,p,2.69,17.64,20.33
bijou,NOM,m,s,8.37,11.96,20.33
plein,NOM,m,s,9.17,11.15,20.32
moine,NOM,m,p,3.62,16.69,20.31
ticket,NOM,m,p,10.63,9.66,20.29
barrage,NOM,m,s,9.6,10.68,20.28
casier,NOM,m,s,15.82,4.46,20.28
reproche,NOM,m,s,2.89,17.36,20.25
talus,NOM,m,,0.69,19.53,20.22
géant,NOM,m,s,6.71,13.51,20.22
football,NOM,m,s,13.93,6.28,20.21
balai,NOM,m,s,8.24,11.96,20.2
direct,NOM,m,s,15.81,4.39,20.2
mouton,NOM,m,s,6.08,14.12,20.2
adulte,NOM,,s,9.78,10.41,20.19
faute,NOM,f,p,6.07,14.12,20.19
clin,NOM,m,s,3.63,16.55,20.18
loulou,NOM,m,s,1.45,18.72,20.17
possibilité,NOM,f,p,9.08,11.08,20.16
occasion,NOM,f,p,6.5,13.65,20.15
empreinte,NOM,f,s,11.41,8.72,20.13
joie,NOM,f,p,4.03,16.08,20.11
pelle,NOM,f,s,8.75,11.35,20.1
contact,NOM,m,p,10.27,9.8,20.07
cristal,NOM,m,s,6.34,13.72,20.06
frontière,NOM,f,p,6.0,14.05,20.05
base,NOM,f,p,7.53,12.5,20.03
tiers,NOM,m,,6.18,13.85,20.03
écrivain,NOM,m,p,3.81,16.22,20.03
cruauté,NOM,f,s,5.7,14.32,20.02
équipe,NOM,f,p,11.97,8.04,20.01
caresse,NOM,f,p,3.11,16.89,20.0
caserne,NOM,f,s,7.97,12.03,20.0
destination,NOM,f,s,10.41,9.59,20.0
industrie,NOM,f,s,9.66,10.34,20.0
apparence,NOM,f,p,5.79,14.19,19.98
rebord,NOM,m,s,2.66,17.3,19.96
jambon,NOM,m,s,8.94,11.01,19.95
ève,NOM,f,s,0.0,19.93,19.93
falaise,NOM,f,s,4.45,15.47,19.92
banc,NOM,m,p,1.81,18.11,19.92
pantalon,NOM,m,p,6.06,13.85,19.91
pot,NOM,m,p,4.17,15.74,19.91
square,NOM,m,s,5.51,14.39,19.9
cil,NOM,m,p,2.8,17.09,19.89
foulard,NOM,m,s,3.94,15.95,19.89
voyou,NOM,m,p,9.41,10.47,19.88
pneu,NOM,m,p,7.79,12.09,19.88
règne,NOM,m,s,7.3,12.57,19.87
quatrième,NOM,,s,7.09,12.77,19.86
renfort,NOM,m,p,13.91,5.95,19.86
bon,NOM,m,p,12.2,7.64,19.84
boucle,NOM,f,s,8.62,11.22,19.84
fantaisie,NOM,f,s,5.57,14.26,19.83
venue,NOM,f,s,8.34,11.49,19.83
ouvrier,NOM,m,s,7.17,12.64,19.81
visiteur,NOM,m,s,4.74,15.07,19.81
appartement,NOM,m,p,6.56,13.24,19.8
tien,NOM,m,p,12.98,6.82,19.8
gardien,NOM,m,p,10.2,9.59,19.79
psy,NOM,,s,15.94,3.85,19.79
faculté,NOM,f,s,5.93,13.85,19.78
motif,NOM,m,p,4.36,15.41,19.77
ticket,NOM,m,s,13.62,6.15,19.77
cavalier,NOM,m,s,6.45,13.31,19.76
remise,NOM,f,s,8.81,10.95,19.76
aiguille,NOM,f,p,3.94,15.81,19.75
conducteur,NOM,m,s,8.67,11.08,19.75
défilé,NOM,m,s,7.45,12.3,19.75
poulet,NOM,m,p,8.93,10.81,19.74
mort,NOM,f,s,8.44,11.28,19.72
haricot,NOM,m,p,7.45,12.23,19.68
organe,NOM,m,p,10.55,9.12,19.67
plâtre,NOM,m,s,5.06,14.59,19.65
abîme,NOM,m,s,5.03,14.59,19.62
punition,NOM,f,s,11.97,7.64,19.61
trésor,NOM,m,p,5.07,14.53,19.6
filet,NOM,m,p,4.45,15.14,19.59
évolution,NOM,f,s,7.87,11.69,19.56
révélation,NOM,f,s,4.66,14.86,19.52
dentiste,NOM,,s,14.57,4.93,19.5
lard,NOM,m,s,8.49,11.01,19.5
exil,NOM,m,s,5.91,13.58,19.49
méthode,NOM,f,p,11.04,8.45,19.49
notaire,NOM,m,s,4.63,14.86,19.49
berger,NOM,m,s,8.33,11.15,19.48
joueur,NOM,m,p,9.95,9.53,19.48
fur et à mesure,NOM,m,s,1.62,17.84,19.46
logement,NOM,m,s,8.37,11.08,19.45
vingtaine,NOM,f,s,4.11,15.34,19.45
appart,NOM,m,s,17.48,1.96,19.44
substance,NOM,f,s,6.6,12.84,19.44
phénomène,NOM,m,s,8.62,10.81,19.43
habit,NOM,m,s,8.34,11.08,19.42
chevalier,NOM,m,p,5.14,14.26,19.4
pharmacie,NOM,f,s,10.08,9.32,19.4
pompier,NOM,m,p,10.35,9.05,19.4
pêcheur,NOM,m,p,5.21,14.19,19.4
doute,NOM,m,p,10.66,8.72,19.38
logique,NOM,f,s,6.6,12.77,19.37
pin,NOM,m,p,2.27,17.09,19.36
slip,NOM,m,s,9.29,10.07,19.36
drapeau,NOM,m,p,5.03,14.32,19.35
ressort,NOM,m,s,5.69,13.65,19.34
aura,NOM,f,s,12.16,7.16,19.32
marchandise,NOM,f,s,10.54,8.78,19.32
aveu,NOM,m,s,5.86,13.45,19.31
rez-de-chaussée,NOM,m,,2.34,16.96,19.3
sabre,NOM,m,s,5.44,13.85,19.29
idéal,NOM,m,s,8.0,11.28,19.28
poursuite,NOM,f,s,6.92,12.36,19.28
salon,NOM,m,p,2.19,17.09,19.28
chirurgien,NOM,m,s,12.38,6.89,19.27
profondeur,NOM,f,p,4.46,14.8,19.26
info,NOM,f,p,18.78,0.47,19.25
borne,NOM,f,p,6.66,12.57,19.23
évêque,NOM,m,s,4.7,14.53,19.23
convoi,NOM,m,s,7.86,11.35,19.21
engin,NOM,m,s,9.41,9.8,19.21
onde,NOM,f,p,7.52,11.69,19.21
réserve,NOM,f,p,6.64,12.57,19.21
couche,NOM,f,p,9.06,10.14,19.2
perron,NOM,m,s,1.27,17.91,19.18
phase,NOM,f,s,12.42,6.76,19.18
salopard,NOM,m,s,16.41,2.77,19.18
vêtement,NOM,m,s,3.84,15.34,19.18
ruelle,NOM,f,p,2.21,16.96,19.17
miette,NOM,f,p,6.13,13.04,19.17
gamin,NOM,f,s,12.0,7.16,19.16
berceau,NOM,m,s,6.72,12.43,19.15
provision,NOM,f,p,6.45,12.7,19.15
vigueur,NOM,f,s,3.61,15.54,19.15
association,NOM,f,s,10.49,8.65,19.14
vieillesse,NOM,f,s,4.75,14.39,19.14
poubelle,NOM,f,p,6.49,12.64,19.13
casserole,NOM,f,s,2.91,16.22,19.13
serpent,NOM,m,p,11.29,7.84,19.13
cavalerie,NOM,f,s,6.6,12.5,19.1
nana,NOM,f,p,13.09,6.01,19.1
boisson,NOM,f,s,11.73,7.36,19.09
éléphant,NOM,m,s,10.17,8.92,19.09
paroi,NOM,f,s,3.01,16.01,19.02
pratique,NOM,,s,7.6,11.42,19.02
privilège,NOM,m,s,7.06,11.96,19.02
tombe,NOM,f,p,8.34,10.68,19.02
bâtard,NOM,m,s,9.89,9.12,19.01
nièce,NOM,f,s,9.28,9.73,19.01
idiot,NOM,m,p,15.08,3.92,19.0
chanteur,NOM,m,s,9.8,9.19,18.99
rhum,NOM,m,s,6.29,12.7,18.99
clef,NOM,f,p,9.72,9.26,18.98
décharge,NOM,f,s,7.62,11.35,18.97
agneau,NOM,m,s,13.01,5.95,18.96
mâle,NOM,m,s,8.96,10.0,18.96
humidité,NOM,f,s,4.09,14.86,18.95
brin,NOM,m,s,4.95,13.99,18.94
parfum,NOM,m,p,5.55,13.38,18.93
réplique,NOM,f,s,6.16,12.77,18.93
spectateur,NOM,m,p,5.48,13.45,18.93
flanc,NOM,m,p,1.56,17.36,18.92
billard,NOM,m,s,7.56,11.35,18.91
ciseau,NOM,m,p,7.86,11.01,18.87
miroir,NOM,m,p,3.46,15.41,18.87
parapluie,NOM,m,s,6.37,12.5,18.87
gilet,NOM,m,s,5.13,13.72,18.85
jouet,NOM,m,s,11.82,7.03,18.85
ski,NOM,m,s,13.84,5.0,18.84
italien,NOM,m,p,9.07,9.73,18.8
papillon,NOM,m,s,8.12,10.68,18.8
débris,NOM,m,,4.94,13.85,18.79
impuissance,NOM,f,s,2.5,16.28,18.78
pacte,NOM,m,s,7.29,11.49,18.78
robinet,NOM,m,s,5.12,13.65,18.77
poignet,NOM,m,p,3.62,15.14,18.76
lire,NOM,f,s,9.9,8.85,18.75
concentration,NOM,f,s,8.46,10.27,18.73
manège,NOM,m,s,5.22,13.51,18.73
tarte,NOM,f,s,10.41,8.31,18.72
fonctionnaire,NOM,,p,3.1,15.61,18.71
bouquin,NOM,m,p,5.46,13.24,18.7
invention,NOM,f,s,7.88,10.81,18.69
servant,NOM,f,s,6.36,12.3,18.66
vacarme,NOM,m,s,3.46,15.2,18.66
vertu,NOM,f,p,4.26,14.39,18.65
danseur,NOM,f,s,10.05,8.58,18.63
imbécile,NOM,,p,8.42,10.2,18.62
manie,NOM,f,s,5.42,13.18,18.6
évasion,NOM,f,s,9.48,9.12,18.6
représentant,NOM,m,s,6.28,12.3,18.58
arc,NOM,m,s,4.52,14.05,18.57
certificat,NOM,m,s,11.27,7.3,18.57
avantage,NOM,m,p,7.68,10.88,18.56
minimum,NOM,m,s,7.07,11.49,18.56
aviation,NOM,f,s,5.17,13.38,18.55
confession,NOM,f,s,10.78,7.77,18.55
noblesse,NOM,f,s,6.09,12.43,18.52
origine,NOM,f,p,5.88,12.64,18.52
pari,NOM,m,s,13.93,4.59,18.52
dragon,NOM,m,s,10.53,7.97,18.5
déception,NOM,f,s,5.46,13.04,18.5
portrait,NOM,m,p,3.09,15.41,18.5
technique,NOM,,s,8.09,10.41,18.5
circonstance,NOM,f,s,2.48,16.01,18.49
frisson,NOM,m,s,4.23,14.26,18.49
vent,NOM,m,p,5.84,12.64,18.48
mérite,NOM,m,s,6.85,11.62,18.47
tsar,NOM,m,s,11.65,6.82,18.47
proximité,NOM,f,s,3.99,14.46,18.45
zinc,NOM,m,s,1.96,16.49,18.45
dispute,NOM,f,s,11.48,6.96,18.44
intuition,NOM,f,s,8.64,9.8,18.44
pull,NOM,m,s,11.41,7.03,18.44
édition,NOM,f,s,7.83,10.61,18.44
tombeau,NOM,m,s,9.51,8.92,18.43
oxygène,NOM,m,s,14.03,4.39,18.42
entrailles,NOM,f,p,4.96,13.45,18.41
hangar,NOM,m,s,5.44,12.97,18.41
chèvre,NOM,f,s,8.26,10.14,18.4
crise,NOM,f,p,6.64,11.76,18.4
sirène,NOM,f,s,8.06,10.34,18.4
testament,NOM,m,s,10.7,7.7,18.4
traité,NOM,m,s,6.91,11.49,18.4
lassitude,NOM,f,s,1.57,16.82,18.39
recul,NOM,m,s,3.59,14.8,18.39
écume,NOM,f,s,2.31,16.08,18.39
patron,NOM,m,p,7.5,10.88,18.38
wagon,NOM,m,p,3.71,14.66,18.37
taureau,NOM,m,s,8.37,10.0,18.37
accusation,NOM,f,s,12.62,5.74,18.36
caresse,NOM,f,s,2.21,16.15,18.36
compliment,NOM,m,p,8.89,9.46,18.35
tambour,NOM,m,s,7.8,10.54,18.34
culte,NOM,m,s,4.74,13.58,18.32
biais,NOM,m,,1.6,16.69,18.29
porche,NOM,m,s,2.95,15.34,18.29
gorgée,NOM,f,s,4.97,13.31,18.28
longue,NOM,f,s,4.29,13.99,18.28
sursaut,NOM,m,s,0.71,17.57,18.28
moustache,NOM,f,p,2.13,16.15,18.28
griffe,NOM,f,p,7.04,11.22,18.26
pacha,NOM,m,s,7.11,11.15,18.26
tabouret,NOM,m,s,2.79,15.47,18.26
déesse,NOM,f,s,11.82,6.42,18.24
photographie,NOM,f,p,0.94,17.3,18.24
tireur,NOM,m,s,12.83,5.41,18.24
individu,NOM,m,p,6.34,11.89,18.23
académie,NOM,f,s,9.91,8.31,18.22
calendrier,NOM,m,s,5.37,12.84,18.21
psychiatre,NOM,,s,11.39,6.82,18.21
moue,NOM,f,s,0.76,17.43,18.19
otage,NOM,m,s,15.22,2.97,18.19
pêcheur,NOM,m,s,5.08,13.11,18.19
blague,NOM,f,p,12.3,5.88,18.18
jupe,NOM,f,p,2.64,15.54,18.18
marchand,NOM,m,p,3.71,14.46,18.17
surcroît,NOM,m,s,1.21,16.96,18.17
connaissance,NOM,f,p,6.47,11.69,18.16
assassin,NOM,m,p,12.2,5.95,18.15
canard,NOM,m,p,6.66,11.49,18.15
composition,NOM,f,s,3.56,14.59,18.15
permanence,NOM,f,s,5.85,12.3,18.15
invité,NOM,m,s,12.06,6.08,18.14
mer,NOM,f,p,7.12,11.01,18.13
capote,NOM,f,s,4.67,13.45,18.12
adieu,NOM,m,p,7.57,10.54,18.11
menotte,NOM,f,p,10.88,7.23,18.11
tournage,NOM,m,s,15.75,2.36,18.11
moquette,NOM,f,s,3.37,14.73,18.1
bouche,NOM,f,p,2.27,15.81,18.08
mâchoire,NOM,f,s,6.8,11.28,18.08
micro,NOM,,s,11.25,6.82,18.07
zingaro,NOM,m,s,0.1,17.97,18.07
plage,NOM,f,p,3.2,14.86,18.06
bénédiction,NOM,f,s,10.61,7.43,18.04
colis,NOM,m,,7.5,10.54,18.04
commande,NOM,f,p,11.96,6.08,18.04
commentaire,NOM,m,p,5.73,12.3,18.03
flûte,NOM,f,s,9.11,8.92,18.03
ridicule,NOM,m,s,7.96,10.07,18.03
go,NOM,m,s,15.32,2.7,18.02
crochet,NOM,m,s,8.21,9.8,18.01
inscription,NOM,f,s,5.04,12.97,18.01
malentendu,NOM,m,s,10.7,7.3,18.0
observation,NOM,f,s,6.91,11.08,17.99
thèse,NOM,f,s,10.22,7.77,17.99
clou,NOM,m,s,7.79,10.2,17.99
corbeille,NOM,f,s,2.3,15.68,17.98
mousson,NOM,f,s,0.73,17.23,17.96
continent,NOM,m,s,5.79,12.16,17.95
indice,NOM,m,s,13.29,4.66,17.95
talent,NOM,m,p,10.89,7.03,17.92
chômage,NOM,m,s,12.5,5.41,17.91
dette,NOM,f,s,12.77,5.14,17.91
don,NOM,m,p,8.31,9.59,17.9
espion,NOM,m,s,13.31,4.59,17.9
délice,NOM,f,p,2.42,15.47,17.89
assistant,NOM,f,s,12.34,5.54,17.88
indulgence,NOM,f,s,2.46,15.41,17.87
tuyau,NOM,m,p,9.22,8.65,17.87
défaut,NOM,m,p,7.12,10.74,17.86
carreau,NOM,m,s,4.34,13.51,17.85
phare,NOM,m,s,7.17,10.68,17.85
business,NOM,m,,15.62,2.23,17.85
critique,NOM,,s,6.69,11.15,17.84
gant,NOM,m,s,9.86,7.97,17.83
trêve,NOM,f,s,6.68,11.15,17.83
agonie,NOM,f,s,4.44,13.38,17.82
légion,NOM,f,s,4.17,13.65,17.82
capacité,NOM,f,s,9.42,8.38,17.8
roche,NOM,f,s,3.68,14.12,17.8
culpabilité,NOM,f,s,11.57,6.22,17.79
serviteur,NOM,m,s,10.63,7.16,17.79
beau-frère,NOM,m,s,9.13,8.65,17.78
cheville,NOM,f,s,8.79,8.99,17.78
espoir,NOM,m,p,6.61,11.15,17.76
trottoir,NOM,m,p,0.94,16.82,17.76
sensibilité,NOM,f,s,5.72,12.03,17.75
soupçon,NOM,m,p,9.78,7.97,17.75
dollar,NOM,m,s,13.89,3.85,17.74
prime,NOM,f,s,10.63,7.09,17.72
survie,NOM,f,s,11.64,6.08,17.72
dimension,NOM,f,p,3.52,14.19,17.71
délit,NOM,m,s,11.35,6.35,17.7
vision,NOM,f,p,9.66,8.04,17.7
barman,NOM,m,s,7.53,10.14,17.67
retrait,NOM,m,s,4.63,13.04,17.67
aîné,NOM,m,s,4.62,13.04,17.66
humain,NOM,m,s,10.56,7.09,17.65
quarantaine,NOM,f,s,7.56,10.07,17.63
sérénité,NOM,f,s,4.71,12.91,17.62
peine,NOM,f,p,6.34,11.28,17.62
dimanche,NOM,m,p,4.3,13.31,17.61
archive,NOM,f,p,9.29,8.31,17.6
diplôme,NOM,m,s,13.28,4.32,17.6
seul,NOM,m,p,9.21,8.38,17.59
jumelle,NOM,f,p,4.89,12.7,17.59
marais,NOM,m,,6.91,10.68,17.59
siège,NOM,m,p,5.75,11.82,17.57
copain,NOM,f,p,10.74,6.82,17.56
promenade,NOM,f,p,1.88,15.68,17.56
héros,NOM,f,s,10.32,7.23,17.55
ruelle,NOM,f,s,4.04,13.51,17.55
collaboration,NOM,f,s,5.11,12.43,17.54
rentrée,NOM,f,s,3.34,14.19,17.53
zoo,NOM,m,s,11.45,6.08,17.53
uniforme,NOM,m,p,6.09,11.42,17.51
calcul,NOM,m,s,5.95,11.55,17.5
