lemme,cgram,genre,nombre,freqfilms2,freqlivres,overall_freq
gratuit,ADJ,m,p,3.89,1.42,2.655
mortel,ADJ,m,p,2.61,2.7,2.655
aigu,ADJ,m,p,0.31,5.0,2.655
instinctif,ADJ,m,s,0.72,4.59,2.655
familier,ADJ,f,p,0.37,4.93,2.65
mexicain,ADJ,m,s,3.88,1.42,2.65
éternel,ADJ,f,p,1.52,3.78,2.65
éventuel,ADJ,m,s,1.38,3.92,2.65
attaché,ADJ,m,s,2.38,2.91,2.645
fertile,ADJ,,s,2.72,2.57,2.645
frite,ADJ,f,p,3.47,1.82,2.645
planté,ADJ,m,s,2.25,3.04,2.645
poussiéreux,ADJ,f,s,0.76,4.53,2.645
déplorable,ADJ,,s,1.29,3.99,2.64
venu,ADJ,f,p,1.02,4.26,2.64
rêveur,ADJ,f,s,0.61,4.66,2.635
colossal,ADJ,m,s,0.81,4.46,2.635
feint,ADJ,f,s,0.81,4.46,2.635
insoutenable,ADJ,,s,0.88,4.39,2.635
conjugal,ADJ,f,s,2.08,3.18,2.63
puéril,ADJ,m,s,2.08,3.18,2.63
écrit,ADJ,f,s,2.62,2.64,2.63
orgueilleux,ADJ,m,,1.2,4.05,2.625
trapu,ADJ,m,s,0.39,4.86,2.625
femelle,ADJ,,s,2.06,3.18,2.62
humiliant,ADJ,m,s,3.35,1.89,2.62
miséricordieux,ADJ,m,s,4.23,1.01,2.62
relevé,ADJ,m,s,1.05,4.19,2.62
brumeux,ADJ,m,,1.04,4.19,2.615
illustre,ADJ,,p,1.78,3.45,2.615
rusé,ADJ,m,s,2.46,2.77,2.615
glacé,ADJ,f,p,0.64,4.59,2.615
rectangulaire,ADJ,,s,0.09,5.14,2.615
universitaire,ADJ,,s,2.72,2.5,2.61
cave,ADJ,,s,1.57,3.65,2.61
hirsute,ADJ,,s,1.44,3.78,2.61
rustique,ADJ,,s,0.95,4.26,2.605
hérétique,ADJ,,s,0.54,4.66,2.6
irréprochable,ADJ,,s,1.82,3.38,2.6
mental,ADJ,m,p,3.71,1.49,2.6
méprisant,ADJ,m,s,0.4,4.8,2.6
adulte,ADJ,,p,2.35,2.84,2.595
allongé,ADJ,f,s,1.27,3.92,2.595
cocu,ADJ,m,s,2.35,2.84,2.595
mêlé,ADJ,m,p,0.39,4.8,2.595
mûr,ADJ,m,p,1.27,3.92,2.595
réglementaire,ADJ,,s,0.73,4.46,2.595
rituel,ADJ,f,s,0.45,4.73,2.59
immortel,ADJ,m,s,2.88,2.3,2.59
lyrique,ADJ,,s,0.92,4.26,2.59
spontané,ADJ,f,s,1.67,3.51,2.59
standard,ADJ,,,4.17,1.01,2.59
curieux,ADJ,f,p,0.44,4.73,2.585
blafard,ADJ,m,s,0.37,4.8,2.585
défunt,ADJ,m,s,2.87,2.3,2.585
gonflé,ADJ,m,s,1.52,3.65,2.585
prévisible,ADJ,,s,2.4,2.77,2.585
tordu,ADJ,m,p,1.25,3.92,2.585
tournant,ADJ,m,s,0.58,4.59,2.585
artistique,ADJ,,p,1.92,3.24,2.58
capricieux,ADJ,m,,2.12,3.04,2.58
commercial,ADJ,f,s,2.39,2.77,2.58
convaincant,ADJ,m,s,2.86,2.3,2.58
donnant,ADJ,m,s,1.38,3.78,2.58
fumant,ADJ,m,s,1.04,4.12,2.58
glacé,ADJ,m,p,0.84,4.32,2.58
impardonnable,ADJ,,s,2.46,2.7,2.58
innocent,ADJ,f,p,2.73,2.43,2.58
occidental,ADJ,m,s,1.5,3.65,2.575
dégagé,ADJ,m,s,0.76,4.39,2.575
lumineux,ADJ,f,p,0.35,4.8,2.575
arrogant,ADJ,m,s,2.98,2.16,2.57
haineux,ADJ,m,,0.82,4.32,2.57
héroïque,ADJ,,p,1.42,3.72,2.57
impensable,ADJ,,s,2.91,2.23,2.57
indiscutable,ADJ,,s,0.95,4.19,2.57
moqueur,ADJ,m,s,0.41,4.73,2.57
prime,ADJ,,s,1.56,3.58,2.57
salaud,ADJ,m,p,3.72,1.42,2.57
agité,ADJ,f,s,1.76,3.38,2.57
fade,ADJ,,p,0.55,4.59,2.57
net,ADJ,m,p,0.94,4.19,2.565
pensant,ADJ,m,s,0.81,4.32,2.565
biblique,ADJ,,s,2.09,3.04,2.565
champêtre,ADJ,,s,0.47,4.66,2.565
excitant,ADJ,f,s,2.83,2.3,2.565
flottant,ADJ,m,s,1.01,4.12,2.565
inaltérable,ADJ,,s,0.47,4.66,2.565
borgne,ADJ,,s,1.67,3.45,2.56
formel,ADJ,f,s,1.13,3.99,2.56
fumé,ADJ,f,s,0.93,4.19,2.56
national,ADJ,m,p,2.35,2.77,2.56
paysan,ADJ,f,s,1.27,3.85,2.56
tombé,ADJ,m,s,1.88,3.24,2.56
vierge,ADJ,,p,1.81,3.31,2.56
éteint,ADJ,m,p,0.8,4.32,2.56
distant,ADJ,m,s,2.47,2.64,2.555
étincelant,ADJ,f,s,0.58,4.53,2.555
sanglant,ADJ,m,p,0.91,4.19,2.55
couché,ADJ,f,s,1.65,3.45,2.55
louche,ADJ,,p,1.92,3.18,2.55
miteux,ADJ,m,,1.72,3.38,2.55
alcoolique,ADJ,,s,3.54,1.55,2.545
compréhensif,ADJ,m,s,2.73,2.36,2.545
douteux,ADJ,f,s,1.17,3.92,2.545
rugueux,ADJ,m,,0.5,4.59,2.545
intact,ADJ,f,p,0.88,4.19,2.535
né,ADJ,m,s,3.52,1.55,2.535
translucide,ADJ,,s,0.81,4.26,2.535
haletant,ADJ,f,s,0.4,4.66,2.53
visqueux,ADJ,m,,0.94,4.12,2.53
errant,ADJ,f,s,0.47,4.59,2.53
privilégié,ADJ,m,s,1.01,4.05,2.53
charnel,ADJ,f,s,0.59,4.46,2.525
joueur,ADJ,m,s,3.36,1.69,2.525
obligé,ADJ,f,s,3.36,1.69,2.525
analogue,ADJ,,s,0.38,4.66,2.52
clandestin,ADJ,m,p,1.46,3.58,2.52
infirme,ADJ,,s,2.0,3.04,2.52
patriotique,ADJ,,s,1.73,3.31,2.52
présent,ADJ,f,p,1.39,3.65,2.52
immobilier,ADJ,m,s,3.27,1.76,2.515
viril,ADJ,f,s,1.31,3.72,2.515
musicien,ADJ,m,s,3.07,1.96,2.515
rendu,ADJ,m,p,1.52,3.51,2.515
bath,ADJ,,,0.29,4.73,2.51
puant,ADJ,f,s,1.91,3.11,2.51
pénitentiaire,ADJ,,s,2.79,2.23,2.51
catastrophique,ADJ,,s,1.77,3.24,2.505
mat,ADJ,f,s,1.29,3.72,2.505
naval,ADJ,f,s,1.56,3.45,2.505
spécifique,ADJ,,s,3.59,1.42,2.505
agile,ADJ,,s,1.69,3.31,2.5
amer,ADJ,f,p,1.22,3.78,2.5
indifférent,ADJ,m,p,0.74,4.26,2.5
passager,ADJ,f,s,1.69,3.31,2.5
vertigineux,ADJ,f,s,0.14,4.86,2.5
joint,ADJ,m,p,0.6,4.39,2.495
poilu,ADJ,m,s,1.94,3.04,2.49
suédois,ADJ,m,,2.01,2.97,2.49
instinctif,ADJ,f,s,0.59,4.39,2.49
administratif,ADJ,f,s,0.7,4.26,2.48
cassé,ADJ,f,p,1.85,3.11,2.48
laiteux,ADJ,f,s,0.1,4.86,2.48
macabre,ADJ,,s,2.26,2.7,2.48
orgueilleux,ADJ,f,s,0.37,4.59,2.48
saoul,ADJ,f,s,2.87,2.09,2.48
allant,ADJ,m,s,0.76,4.19,2.475
champagne,ADJ,,s,3.19,1.76,2.475
grossier,ADJ,m,p,0.9,4.05,2.475
géant,ADJ,m,p,1.57,3.38,2.475
myope,ADJ,,s,1.71,3.24,2.475
soigné,ADJ,m,s,0.9,4.05,2.475
victorieux,ADJ,f,s,0.22,4.73,2.475
défait,ADJ,m,s,0.75,4.19,2.47
glissant,ADJ,m,s,1.76,3.18,2.47
monumental,ADJ,m,s,0.62,4.32,2.47
ennemi,ADJ,f,s,2.03,2.91,2.47
infect,ADJ,m,s,2.03,2.91,2.47
jovial,ADJ,m,s,0.48,4.46,2.47
mouvant,ADJ,f,s,0.55,4.39,2.47
réussi,ADJ,f,s,2.17,2.77,2.47
terroriste,ADJ,,s,4.19,0.74,2.465
bienheureux,ADJ,m,,2.09,2.84,2.465
globuleux,ADJ,m,,0.27,4.66,2.465
puéril,ADJ,f,s,1.01,3.92,2.465
érotique,ADJ,,p,2.02,2.91,2.465
caca,ADJ,,,3.16,1.76,2.46
prodigue,ADJ,,s,1.88,3.04,2.46
brisé,ADJ,m,p,1.46,3.45,2.455
irréparable,ADJ,,s,1.33,3.58,2.455
privé,ADJ,f,p,2.61,2.3,2.455
satisfait,ADJ,f,s,1.33,3.58,2.455
convenu,ADJ,m,s,2.06,2.84,2.45
féminin,ADJ,f,p,0.98,3.92,2.45
nourri,ADJ,m,s,1.86,3.04,2.45
triomphal,ADJ,f,s,0.64,4.26,2.45
insensé,ADJ,f,s,1.92,2.97,2.445
triangulaire,ADJ,,s,0.16,4.73,2.445
craintif,ADJ,m,s,0.97,3.92,2.445
habile,ADJ,,p,0.84,4.05,2.445
harmonieux,ADJ,m,,0.84,4.05,2.445
nostalgique,ADJ,,s,1.11,3.78,2.445
inadmissible,ADJ,,s,2.24,2.64,2.44
délicieux,ADJ,f,p,2.04,2.84,2.44
rigoureux,ADJ,m,,1.5,3.38,2.44
torride,ADJ,,s,1.7,3.18,2.44
ensoleillé,ADJ,f,s,0.75,4.12,2.435
indestructible,ADJ,,s,1.49,3.38,2.435
ocre,ADJ,,,0.14,4.73,2.435
parallèle,ADJ,,s,1.36,3.51,2.435
perfide,ADJ,,s,1.69,3.18,2.435
infantile,ADJ,,s,2.57,2.3,2.435
ambulant,ADJ,m,s,1.82,3.04,2.43
laid,ADJ,m,p,1.28,3.58,2.43
savant,ADJ,m,p,1.21,3.65,2.43
narquois,ADJ,m,,0.12,4.73,2.425
exclusif,ADJ,m,s,1.47,3.38,2.425
sot,ADJ,m,s,2.28,2.57,2.425
brûlé,ADJ,m,p,1.39,3.45,2.42
civilisé,ADJ,m,s,2.88,1.96,2.42
débile,ADJ,,p,3.29,1.55,2.42
flasque,ADJ,,s,0.58,4.26,2.42
municipal,ADJ,f,s,1.66,3.18,2.42
net,ADJ,f,p,0.79,4.05,2.42
palpitant,ADJ,m,s,1.53,3.31,2.42
souffrant,ADJ,m,s,2.88,1.96,2.42
vaincu,ADJ,m,s,1.33,3.51,2.42
matériel,ADJ,m,p,1.38,3.45,2.415
rance,ADJ,,s,1.18,3.65,2.415
relatif,ADJ,m,s,1.05,3.78,2.415
tacite,ADJ,,s,0.57,4.26,2.415
exceptionnel,ADJ,f,p,1.78,3.04,2.41
industriel,ADJ,f,s,1.78,3.04,2.41
rocheux,ADJ,m,,0.16,4.66,2.41
corse,ADJ,,s,2.17,2.64,2.405
flatteur,ADJ,m,s,2.65,2.16,2.405
candide,ADJ,,s,0.89,3.92,2.405
hebdomadaire,ADJ,,s,1.3,3.51,2.405
imposant,ADJ,f,s,0.42,4.39,2.405
ultime,ADJ,,p,0.55,4.26,2.405
frisé,ADJ,m,s,1.56,3.24,2.4
orthodoxe,ADJ,,s,1.56,3.24,2.4
ahuri,ADJ,m,s,0.34,4.46,2.4
astucieux,ADJ,m,,3.52,1.28,2.4
guerrier,ADJ,m,p,1.96,2.84,2.4
raté,ADJ,m,s,2.83,1.96,2.395
spontané,ADJ,m,s,2.02,2.77,2.395
ledit,ADJ,m,s,0.32,4.46,2.39
authentique,ADJ,,p,1.94,2.84,2.39
violet,ADJ,m,p,0.39,4.39,2.39
exigeant,ADJ,f,s,1.59,3.18,2.385
incessant,ADJ,m,s,0.65,4.12,2.385
roux,ADJ,f,p,0.04,4.73,2.385
ballant,ADJ,m,p,0.31,4.46,2.385
précipité,ADJ,m,s,1.46,3.31,2.385
voleur,ADJ,m,p,2.54,2.23,2.385
complexe,ADJ,,p,1.92,2.84,2.38
forain,ADJ,f,s,1.52,3.24,2.38
multiple,ADJ,,s,0.84,3.92,2.38
médiocre,ADJ,,p,0.77,3.99,2.38
métaphysique,ADJ,,s,0.64,4.12,2.38
passager,ADJ,m,s,2.46,2.3,2.38
républicain,ADJ,m,s,1.92,2.84,2.38
veuf,ADJ,m,s,1.65,3.11,2.38
dressé,ADJ,m,s,0.83,3.92,2.375
professionnel,ADJ,f,p,1.24,3.51,2.375
exigeant,ADJ,m,s,1.77,2.97,2.37
gothique,ADJ,,s,0.89,3.85,2.37
imprévu,ADJ,f,s,1.56,3.18,2.37
mûr,ADJ,f,p,2.04,2.7,2.37
négligeable,ADJ,,s,0.82,3.92,2.37
vain,ADJ,m,p,1.23,3.51,2.37
charnel,ADJ,m,s,0.74,3.99,2.365
marchand,ADJ,f,s,1.76,2.97,2.365
révérend,ADJ,m,s,4.32,0.41,2.365
bénit,ADJ,f,s,2.08,2.64,2.36
organique,ADJ,,s,2.56,2.16,2.36
tremblant,ADJ,f,p,0.19,4.53,2.36
furtif,ADJ,m,p,0.26,4.46,2.36
jeté,ADJ,m,s,0.67,4.05,2.36
blanchâtre,ADJ,,s,0.05,4.66,2.355
confiant,ADJ,f,s,1.26,3.45,2.355
vêtu,ADJ,m,s,0.99,3.72,2.355
bleuâtre,ADJ,,s,0.04,4.66,2.35
béant,ADJ,f,s,0.44,4.26,2.35
correct,ADJ,f,s,2.94,1.76,2.35
satisfaisant,ADJ,f,s,0.78,3.92,2.35
souterrain,ADJ,f,s,0.98,3.72,2.35
étouffant,ADJ,f,s,0.51,4.19,2.35
honorable,ADJ,,p,2.13,2.57,2.35
imposant,ADJ,m,s,0.97,3.72,2.345
impérieux,ADJ,f,s,0.03,4.66,2.345
brut,ADJ,m,s,1.38,3.31,2.345
caractéristique,ADJ,,s,0.9,3.78,2.34
coupé,ADJ,f,p,1.03,3.65,2.34
fameux,ADJ,f,p,1.17,3.51,2.34
fréquent,ADJ,f,p,1.1,3.58,2.34
insignifiant,ADJ,f,s,1.5,3.18,2.34
suisse,ADJ,,p,1.1,3.58,2.34
voyageur,ADJ,m,s,1.91,2.77,2.34
argenté,ADJ,m,s,0.68,3.99,2.335
maladroit,ADJ,m,p,0.55,4.12,2.335
réglé,ADJ,m,s,2.44,2.23,2.335
salé,ADJ,m,s,1.29,3.38,2.335
valeureux,ADJ,m,,2.44,2.23,2.335
élémentaire,ADJ,,p,0.82,3.85,2.335
conscient,ADJ,m,p,2.3,2.36,2.33
parfait,ADJ,m,p,2.36,2.3,2.33
portugais,ADJ,m,,3.04,1.62,2.33
confortable,ADJ,,p,1.74,2.91,2.325
nucléaire,ADJ,,p,4.04,0.61,2.325
tué,ADJ,m,p,2.22,2.43,2.325
coûteux,ADJ,m,,1.6,3.04,2.32
frénétique,ADJ,,s,0.52,4.12,2.32
vertigineux,ADJ,m,,0.45,4.19,2.32
adroit,ADJ,m,s,1.13,3.51,2.32
routier,ADJ,f,s,2.34,2.3,2.32
saillant,ADJ,f,p,0.05,4.59,2.32
bourgeois,ADJ,f,p,0.44,4.19,2.315
adorable,ADJ,,p,2.94,1.69,2.315
annuel,ADJ,m,s,3.28,1.35,2.315
bise,ADJ,f,s,2.33,2.3,2.315
chinois,ADJ,f,p,1.25,3.38,2.315
errant,ADJ,m,s,1.45,3.18,2.315
hautain,ADJ,m,s,0.51,4.12,2.315
parfumé,ADJ,f,s,1.12,3.51,2.315
parfumé,ADJ,m,s,0.64,3.99,2.315
fini,ADJ,m,p,3.07,1.55,2.31
laid,ADJ,f,p,1.51,3.11,2.31
niais,ADJ,m,,1.11,3.51,2.31
rectiligne,ADJ,,s,0.16,4.46,2.31
sorcier,ADJ,m,s,3.07,1.55,2.31
incurable,ADJ,,s,2.26,2.36,2.31
romain,ADJ,m,p,1.23,3.38,2.305
transparent,ADJ,f,p,0.69,3.92,2.305
étouffé,ADJ,m,s,0.28,4.32,2.3
extraterrestre,ADJ,,s,4.46,0.14,2.3
fuyant,ADJ,m,s,0.68,3.92,2.3
général,ADJ,f,p,0.95,3.65,2.3
mourant,ADJ,f,s,2.71,1.89,2.3
allègre,ADJ,,s,0.13,4.46,2.295
posthume,ADJ,,s,0.81,3.78,2.295
ravi,ADJ,f,s,2.63,1.96,2.295
sentimental,ADJ,f,p,1.35,3.24,2.295
bu,ADJ,m,s,2.42,2.16,2.29
faisable,ADJ,,s,3.63,0.95,2.29
habillé,ADJ,m,p,1.34,3.24,2.29
loyal,ADJ,m,p,2.76,1.82,2.29
municipal,ADJ,m,p,1.47,3.11,2.29
reconnu,ADJ,m,s,2.15,2.43,2.29
inaperçu,ADJ,m,s,1.66,2.91,2.285
insatiable,ADJ,,s,1.73,2.84,2.285
marrant,ADJ,f,s,3.15,1.42,2.285
médical,ADJ,f,p,2.81,1.76,2.285
tremblant,ADJ,m,s,0.72,3.85,2.285
vexé,ADJ,m,s,0.25,4.32,2.285
égyptien,ADJ,m,s,2.6,1.96,2.28
décent,ADJ,m,s,2.67,1.89,2.28
voluptueux,ADJ,m,,0.1,4.46,2.28
tourmenté,ADJ,m,s,1.31,3.24,2.275
aisé,ADJ,m,s,1.44,3.11,2.275
diplomatique,ADJ,,p,1.51,3.04,2.275
mesquin,ADJ,m,s,1.64,2.91,2.275
respectif,ADJ,m,p,0.63,3.92,2.275
apte,ADJ,,s,1.77,2.77,2.27
fugitif,ADJ,m,s,0.89,3.65,2.27
impatient,ADJ,m,p,1.63,2.91,2.27
informatique,ADJ,,s,4.34,0.2,2.27
sacré,ADJ,f,p,2.11,2.43,2.27
téméraire,ADJ,,s,2.04,2.5,2.27
vertueux,ADJ,m,,2.85,1.69,2.27
gêné,ADJ,f,s,1.62,2.91,2.265
poisseux,ADJ,m,,0.54,3.99,2.265
romantique,ADJ,,p,1.89,2.64,2.265
réconfortant,ADJ,m,s,1.62,2.91,2.265
financier,ADJ,m,p,2.17,2.36,2.265
guerrier,ADJ,m,s,2.44,2.09,2.265
mixte,ADJ,,s,2.23,2.3,2.265
stupéfait,ADJ,f,s,0.48,4.05,2.265
dixième,ADJ,,,1.75,2.77,2.26
menu,ADJ,f,p,0.19,4.32,2.255
adolescent,ADJ,m,s,1.27,3.24,2.255
immaculé,ADJ,f,s,0.66,3.85,2.255
rageur,ADJ,m,s,0.05,4.46,2.255
autoritaire,ADJ,,s,1.19,3.31,2.25
fauve,ADJ,,p,0.38,4.12,2.25
illégal,ADJ,f,s,4.03,0.47,2.25
pointu,ADJ,f,p,0.78,3.72,2.25
protecteur,ADJ,f,s,0.92,3.58,2.25
raffiné,ADJ,m,s,1.8,2.7,2.25
reconnaissant,ADJ,m,p,3.69,0.81,2.25
volant,ADJ,m,p,2.47,2.03,2.25
anxieux,ADJ,f,s,0.91,3.58,2.245
bronzé,ADJ,m,s,1.65,2.84,2.245
photographique,ADJ,,s,1.25,3.24,2.245
patient,ADJ,m,p,2.66,1.82,2.24
sarcastique,ADJ,,s,2.05,2.43,2.24
muet,ADJ,f,p,0.43,4.05,2.24
douloureux,ADJ,f,p,1.23,3.24,2.235
nègre,ADJ,,s,1.23,3.24,2.235
souhaitable,ADJ,,s,1.23,3.24,2.235
présentable,ADJ,,s,2.65,1.82,2.235
abstrait,ADJ,m,s,0.61,3.85,2.23
avantageux,ADJ,m,,0.95,3.51,2.23
civil,ADJ,f,p,1.42,3.04,2.23
clément,ADJ,m,s,2.5,1.96,2.23
roman,ADJ,m,p,0.95,3.51,2.23
somptueux,ADJ,f,s,0.68,3.78,2.23
vertical,ADJ,m,s,0.61,3.85,2.23
équivoque,ADJ,,s,0.54,3.92,2.23
indigne,ADJ,,p,1.75,2.7,2.225
parano,ADJ,,s,3.98,0.47,2.225
posé,ADJ,m,s,0.73,3.72,2.225
périlleux,ADJ,m,,0.87,3.58,2.225
tenu,ADJ,m,s,1.54,2.91,2.225
énervé,ADJ,m,s,2.29,2.16,2.225
affolé,ADJ,f,s,0.45,3.99,2.22
gâteux,ADJ,m,,1.47,2.97,2.22
pressant,ADJ,f,s,0.72,3.72,2.22
sanglant,ADJ,f,p,0.86,3.58,2.22
chagrin,ADJ,m,s,1.67,2.77,2.22
usé,ADJ,m,p,0.39,4.05,2.22
bien-aimé,ADJ,f,s,3.35,1.08,2.215
indemne,ADJ,,s,2.13,2.3,2.215
oriental,ADJ,m,s,0.92,3.51,2.215
partant,ADJ,m,s,3.08,1.35,2.215
volant,ADJ,f,s,2.81,1.62,2.215
étendu,ADJ,m,s,0.65,3.78,2.215
affamé,ADJ,m,p,1.92,2.5,2.21
grotesque,ADJ,,p,0.57,3.85,2.21
machinal,ADJ,m,s,0.16,4.26,2.21
préoccupé,ADJ,m,s,1.11,3.31,2.21
allumé,ADJ,m,s,1.3,3.11,2.205
inflexible,ADJ,,s,0.56,3.85,2.205
portée,ADJ,f,s,1.44,2.97,2.205
rangé,ADJ,f,s,1.17,3.24,2.205
rayé,ADJ,m,s,0.9,3.51,2.205
divisionnaire,ADJ,,s,1.02,3.38,2.2
interdit,ADJ,m,p,1.02,3.38,2.2
républicain,ADJ,f,s,1.22,3.18,2.2
compliqué,ADJ,m,p,0.94,3.45,2.195
effacé,ADJ,m,s,0.94,3.45,2.195
fasciste,ADJ,,p,3.04,1.35,2.195
cavalier,ADJ,m,s,1.82,2.57,2.195
frileux,ADJ,m,,0.74,3.65,2.195
affolé,ADJ,m,s,0.19,4.19,2.19
cellulaire,ADJ,,s,2.76,1.62,2.19
enclin,ADJ,m,s,1.61,2.77,2.19
gonflé,ADJ,m,p,1.2,3.18,2.19
pop,ADJ,,s,3.1,1.28,2.19
suspendu,ADJ,f,s,0.93,3.45,2.19
vilain,ADJ,f,p,1.81,2.57,2.19
boche,ADJ,,s,0.78,3.58,2.18
végétal,ADJ,f,s,0.51,3.85,2.18
essentiel,ADJ,f,p,1.25,3.11,2.18
favori,ADJ,m,p,1.17,3.18,2.175
infâme,ADJ,,p,1.71,2.64,2.175
intelligent,ADJ,f,p,2.53,1.82,2.175
épuisé,ADJ,f,s,0.77,3.58,2.175
abondant,ADJ,f,s,0.89,3.45,2.17
accoutumé,ADJ,f,s,0.08,4.26,2.17
déprimant,ADJ,m,s,2.85,1.49,2.17
laiteux,ADJ,m,,0.22,4.12,2.17
roulé,ADJ,m,s,0.76,3.58,2.17
adverse,ADJ,,s,1.83,2.5,2.165
ample,ADJ,,p,0.48,3.85,2.165
cuit,ADJ,f,p,1.02,3.31,2.165
romain,ADJ,f,p,0.75,3.58,2.165
tentant,ADJ,m,s,2.1,2.23,2.165
agricole,ADJ,,p,1.28,3.04,2.16
contenu,ADJ,f,s,0.27,4.05,2.16
craché,ADJ,m,s,3.04,1.28,2.16
décent,ADJ,f,s,2.5,1.82,2.16
hygiénique,ADJ,,s,1.48,2.84,2.16
impalpable,ADJ,,s,0.6,3.72,2.16
minutieux,ADJ,m,,1.21,3.11,2.16
précédent,ADJ,f,p,0.94,3.38,2.16
radical,ADJ,f,s,1.75,2.57,2.16
échéant,ADJ,m,s,0.47,3.85,2.16
administratif,ADJ,m,s,1.34,2.97,2.155
binoclard,ADJ,m,s,2.22,2.09,2.155
déplaisant,ADJ,m,s,1.81,2.5,2.155
sportif,ADJ,f,s,1.4,2.91,2.155
courbe,ADJ,,s,0.53,3.78,2.155
croissant,ADJ,f,s,0.66,3.65,2.155
insuffisant,ADJ,m,s,1.74,2.57,2.155
théâtral,ADJ,m,s,0.8,3.51,2.155
zen,ADJ,m,s,2.55,1.76,2.155
inachevé,ADJ,f,s,1.73,2.57,2.15
peint,ADJ,f,p,0.18,4.12,2.15
tendu,ADJ,f,p,0.85,3.45,2.15
contraire,ADJ,,p,0.51,3.78,2.145
dévoué,ADJ,m,s,2.6,1.69,2.145
exclusif,ADJ,f,s,1.32,2.97,2.145
ignorant,ADJ,m,s,1.79,2.5,2.145
malhonnête,ADJ,,s,3.34,0.95,2.145
renversé,ADJ,f,s,0.57,3.72,2.145
asiatique,ADJ,,s,2.46,1.82,2.14
inachevé,ADJ,m,s,1.24,3.04,2.14
culturel,ADJ,f,s,2.25,2.03,2.14
bénéfique,ADJ,,s,1.43,2.84,2.135
essentiel,ADJ,m,p,0.89,3.38,2.135
fumé,ADJ,m,s,1.97,2.3,2.135
ignoble,ADJ,,p,1.16,3.11,2.135
nazi,ADJ,m,p,2.04,2.23,2.135
angélique,ADJ,,s,0.41,3.85,2.13
boiteux,ADJ,m,,2.02,2.23,2.125
diffus,ADJ,f,s,0.4,3.85,2.125
new,ADJ,m,s,0.74,3.51,2.125
snob,ADJ,,s,1.61,2.64,2.125
vitreux,ADJ,m,,0.33,3.92,2.125
excité,ADJ,f,s,2.42,1.82,2.12
horizontal,ADJ,f,s,0.39,3.85,2.12
penché,ADJ,m,s,0.73,3.51,2.12
rendu,ADJ,f,s,0.73,3.51,2.12
sensationnel,ADJ,m,s,2.69,1.55,2.12
égyptien,ADJ,m,p,3.16,1.08,2.12
élégant,ADJ,f,p,0.86,3.38,2.12
étouffé,ADJ,m,p,0.46,3.78,2.12
complet,ADJ,f,p,0.92,3.31,2.115
légitime,ADJ,,p,1.26,2.97,2.115
funéraire,ADJ,,s,1.39,2.84,2.115
désagréable,ADJ,,p,1.38,2.84,2.11
forestier,ADJ,m,s,2.13,2.09,2.11
intérieur,ADJ,m,p,0.84,3.38,2.11
merdeux,ADJ,m,,2.73,1.49,2.11
soyeux,ADJ,f,s,0.1,4.12,2.11
attirant,ADJ,m,s,2.59,1.62,2.105
imprévu,ADJ,m,s,0.76,3.45,2.105
indescriptible,ADJ,,s,1.71,2.5,2.105
inerte,ADJ,,p,0.29,3.92,2.105
théâtral,ADJ,f,s,0.76,3.45,2.105
actuel,ADJ,m,p,1.23,2.97,2.1
fourré,ADJ,m,s,1.36,2.84,2.1
froissé,ADJ,m,s,0.42,3.78,2.1
froncé,ADJ,m,p,0.01,4.19,2.1
redevable,ADJ,,s,3.46,0.74,2.1
couillon,ADJ,m,s,2.97,1.22,2.095
théorique,ADJ,,s,1.76,2.43,2.095
engagé,ADJ,m,s,1.89,2.3,2.095
rauque,ADJ,,p,0.14,4.05,2.095
coincé,ADJ,m,s,3.03,1.15,2.09
dentaire,ADJ,,s,3.5,0.68,2.09
parlé,ADJ,m,s,2.76,1.42,2.09
stupéfiant,ADJ,f,s,0.6,3.58,2.09
suédois,ADJ,f,s,1.41,2.77,2.09
autrichien,ADJ,m,s,1.26,2.91,2.085
familial,ADJ,m,p,1.47,2.7,2.085
live,ADJ,,,3.9,0.27,2.085
piquant,ADJ,f,s,1.6,2.57,2.085
éloigné,ADJ,f,s,0.79,3.38,2.085
breton,ADJ,m,s,0.17,3.99,2.08
cultivé,ADJ,m,s,1.52,2.64,2.08
futile,ADJ,,p,0.71,3.45,2.08
libéral,ADJ,m,s,1.12,3.04,2.08
pathétique,ADJ,,p,1.25,2.91,2.08
plan,ADJ,m,s,2.67,1.49,2.08
savant,ADJ,f,s,0.44,3.72,2.08
superficiel,ADJ,f,s,1.93,2.23,2.08
talentueux,ADJ,m,,3.35,0.81,2.08
découvert,ADJ,f,s,0.91,3.24,2.075
écoeurant,ADJ,f,s,0.16,3.99,2.075
inimitable,ADJ,,s,0.64,3.51,2.075
brûlé,ADJ,f,p,0.9,3.24,2.07
exagéré,ADJ,m,s,1.71,2.43,2.07
germanique,ADJ,,s,0.69,3.45,2.07
grec,ADJ,f,p,0.96,3.18,2.07
intrépide,ADJ,,s,1.37,2.77,2.07
scandaleux,ADJ,f,s,1.1,3.04,2.07
attirant,ADJ,f,s,2.59,1.55,2.07
innombrable,ADJ,,s,0.02,4.12,2.07
noirâtre,ADJ,,s,0.02,4.12,2.07
notable,ADJ,,s,0.49,3.65,2.07
originel,ADJ,m,s,1.03,3.11,2.07
placé,ADJ,m,p,1.78,2.36,2.07
sadique,ADJ,,s,1.64,2.5,2.07
pointu,ADJ,f,s,0.48,3.65,2.065
